park,parkLabel,instanceType,instanceTypeLabel
http://www.wikidata.org/entity/Q1619336,Nicoll Scrub National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1619353,Sarabah National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1624289,Holbourne Island National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1626087,Homevale National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1627074,Maria National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1628962,Main Range National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1630414,Peak Range National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1631337,Lake Torrens National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1631766,Amboró National Park,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1631766,Amboró National Park,http://www.wikidata.org/entity/Q119173778,integrated management area (Bolivia)
http://www.wikidata.org/entity/Q1635824,Намаджи,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1638019,Вапуск,http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q1638093,Hunter Wetlands National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1638890,Tamborine National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1639468,Гора Кения,http://www.wikidata.org/entity/Q14018439,Человек и биосфера
http://www.wikidata.org/entity/Q1639811,Paluma Range National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1641205,Lizard Island National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1641213,Three Islands Group National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1641217,Sundown National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1643261,Слитере,http://www.wikidata.org/entity/Q11876497,national park
http://www.wikidata.org/entity/Q1643261,Слитере,http://www.wikidata.org/entity/Q15069452,охраняемая территория проекта Natura 2000
http://www.wikidata.org/entity/Q1645349,Tjoritja / West MacDonnell National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1646565,Kemendok National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1648266,Нанда-Деви,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q1649503,Kara Kara National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1651245,Cotapata National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1651245,Cotapata National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q119173778,integrated management area (Bolivia)
http://www.wikidata.org/entity/Q1651251,Iñao National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1651251,Iñao National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q119173778,integrated management area (Bolivia)
http://www.wikidata.org/entity/Q1651307,Otuquis National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1651307,Otuquis National Park and Integrated Management Natural Area,http://www.wikidata.org/entity/Q119173778,integrated management area (Bolivia)
http://www.wikidata.org/entity/Q1651313,Isiboro Sécure National Park and Indigenous Territory,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1651320,Tunari National Park,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1651467,Carrasco National Park,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q1655345,Richmond Range National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1657650,Livingstone National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1658753,Сиес,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1658753,Сиес,http://www.wikidata.org/entity/Q1191622,Специальная область сохранения
http://www.wikidata.org/entity/Q1658753,Сиес,http://www.wikidata.org/entity/Q1402592,группа островов
http://www.wikidata.org/entity/Q1658753,Сиес,http://www.wikidata.org/entity/Q2463705,особая природоохранная зона ЕС по защите птиц
http://www.wikidata.org/entity/Q1658753,Сиес,http://www.wikidata.org/entity/Q107691554,ES96 Natura 2000
http://www.wikidata.org/entity/Q1666495,Junee National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1668264,Millstream Falls National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1670728,Mungo National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1670942,Nerang National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1674848,Mowbray National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1678943,Wallingat National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1681298,Tilligerry National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1687776,Jerrawangala National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1696277,Turtle Group National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1699032,Джон-Форрест,http://www.wikidata.org/entity/Q358,национальный объект культурного наследия
http://www.wikidata.org/entity/Q1699032,Джон-Форрест,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1703667,Maleny National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1718891,Woko National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1721939,Kalamunda National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),http://www.wikidata.org/entity/Q358,национальный объект культурного наследия
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q58233041,Aconguija National Park,http://www.wikidata.org/entity/Q6974775,национальный парк Аргентины
http://www.wikidata.org/entity/Q59771785,Green Mountain National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q59771785,Green Mountain National Park,http://www.wikidata.org/entity/Q14545628,категория МСОП II: национальный парк
http://www.wikidata.org/entity/Q62414611,Point Nepean National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q63284212,Бойковщина,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q63431762,Каменская Сечь,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q65040357,Nosy Ve-Androka National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q65165434,San Matías Integrated management natural area,http://www.wikidata.org/entity/Q96592721,protected area of Bolivia
http://www.wikidata.org/entity/Q65165434,San Matías Integrated management natural area,http://www.wikidata.org/entity/Q119173778,integrated management area (Bolivia)
http://www.wikidata.org/entity/Q85776674,Limeburners Creek National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q97487117,Mount Qixian Hot Springs National Forest Park,http://www.wikidata.org/entity/Q6629955,лесопарк
http://www.wikidata.org/entity/Q100286161,"Parque Nacional Congolón, Coyocutena y Piedra Parada",http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q101410757,Arasbaran national park,http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q104521695,Green River Park,http://www.wikidata.org/entity/Q22746,городской парк
http://www.wikidata.org/entity/Q105613070,Zamen Ahoo National Park,http://www.wikidata.org/entity/Q1377575,wildlife refuge
http://www.wikidata.org/entity/Q105613070,Zamen Ahoo National Park,http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q105929473,Seydva National Park,http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q107036709,Ferme Youyou,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q107112206,Raimona National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q107389640,Национальный парк «Зигальга»,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q107426920,Nosy Tanikely National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q107615208,"Laramie Ranger District (Wyoming, U.S.)",http://www.wikidata.org/entity/Q338112,зона отдыха
http://www.wikidata.org/entity/Q107615208,"Laramie Ranger District (Wyoming, U.S.)",http://www.wikidata.org/entity/Q20857065,федеральное агентство США
http://www.wikidata.org/entity/Q108321575,Койгородский национальный парк,http://www.wikidata.org/entity/Q1969226,национальный парк
http://www.wikidata.org/entity/Q108330292,Самурский (национальный парк),http://www.wikidata.org/entity/Q1969226,национальный парк
http://www.wikidata.org/entity/Q108907996,Omo forest reserve,http://www.wikidata.org/entity/Q4421,лес
http://www.wikidata.org/entity/Q108907996,Omo forest reserve,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q108907996,Omo forest reserve,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q108907996,Omo forest reserve,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q108907996,Omo forest reserve,http://www.wikidata.org/entity/Q10594991,природная зона
http://www.wikidata.org/entity/Q108908670,Gashaka-Gumti National Park,http://www.wikidata.org/entity/Q1714375,охотничий заповедник
http://www.wikidata.org/entity/Q108921089,Gashaka-Gumti National Park,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q109450874,Шар-Планина,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q109450874,Шар-Планина,http://www.wikidata.org/entity/Q1286517,природный ландшафт
http://www.wikidata.org/entity/Q109662193,Pilliga National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q109819288,Национальный парк «Дурмень»,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q109819320,Хорезмский национальный парк,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q110271099,Q110271099,http://www.wikidata.org/entity/Q56809587,National Park of Mexico
http://www.wikidata.org/entity/Q111459004,Koroyanitu National Park,http://www.wikidata.org/entity/Q11546861,парк-наследие
http://www.wikidata.org/entity/Q111482970,Q111482970,http://www.wikidata.org/entity/Q179049,заповедник
http://www.wikidata.org/entity/Q112032100,Samaria National Park,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q112114452,Улытауский национальный парк,http://www.wikidata.org/entity/Q112128334,особо охраняемая природная территория республиканского значения Казахстана
http://www.wikidata.org/entity/Q119480293,Semiliki Uganda Forest Reserve,http://www.wikidata.org/entity/Q7315273,лесной заказник
http://www.wikidata.org/entity/Q122981807,Brú na Bóinne national park,http://www.wikidata.org/entity/Q64728694,предлагаемая сущность
http://www.wikidata.org/entity/Q123439915,Kudremukh National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q124477982,Křivoklátsko National Park,http://www.wikidata.org/entity/Q118256174,proposed national park
http://www.wikidata.org/entity/Q125465752,Национальный парк «Южный Устюрт»,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q127315453,Pituamkek National Park Reserve,http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q130482153,Rugu National Park,http://www.wikidata.org/entity/Q62059246,public reserve
http://www.wikidata.org/entity/Q131416188,National Garden Park,http://www.wikidata.org/entity/Q22746,городской парк
http://www.wikidata.org/entity/Q131456747,Q131456747,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q131757181,Cuttaburra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q132184400,Dthinna Dthinnawan National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q133831730,Kinabatangan Wildlife Sanctuary,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q133831730,Kinabatangan Wildlife Sanctuary,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q133888816,Great Koala National Park,http://www.wikidata.org/entity/Q170584,проект
http://www.wikidata.org/entity/Q133888816,Great Koala National Park,http://www.wikidata.org/entity/Q110555147,Koala conservation
http://www.wikidata.org/entity/Q134533238,Gishwati–Mukura National Park,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q135623161,Nevado del Huila,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1724651,Warra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1725911,Долина Валбоны,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1727012,Ulidarra National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1729357,Кариджини,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1733755,Karlamilyi National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1734673,Karuah National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1738788,Национальный парк Кеннеди-Рендж,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1740754,Q1740754,http://www.wikidata.org/entity/Q1377575,wildlife refuge
http://www.wikidata.org/entity/Q1742613,Scheyville National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1754183,Скулескуген,http://www.wikidata.org/entity/Q10509765,border forest
http://www.wikidata.org/entity/Q1755161,Косцюшко,http://www.wikidata.org/entity/Q3257686,обжитая местность
http://www.wikidata.org/entity/Q1755161,Косцюшко,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1756401,Пасифик-Рим,http://www.wikidata.org/entity/Q1896949,Национальные парки Канады
http://www.wikidata.org/entity/Q1761032,Апеннино-Тоско-Эмилиано,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1765473,Paroo-Darling National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1767601,Низкие Татры (национальный парк),http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1769988,Tarong National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1772511,Mapleton Falls National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1781175,Kondalilla National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1783768,Pinnacles National Park,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q1783816,Kooraban National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1785861,Лосиный Остров,http://www.wikidata.org/entity/Q1959314,особо охраняемая природная территория России
http://www.wikidata.org/entity/Q1787671,"Foreste Casentinesi, Monte Falterona, Campigna National Park",http://www.wikidata.org/entity/Q9259,всемирное наследие
http://www.wikidata.org/entity/Q1787671,"Foreste Casentinesi, Monte Falterona, Campigna National Park",http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1792589,Тарра-Булга,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1792932,Kuranda National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1799705,Lachlan Valley National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1800839,Lake Bindegolly National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1810964,Walpole-Nornalup National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1811861,Воллеми,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1817735,Баянаульский национальный парк,http://www.wikidata.org/entity/Q839954,археологический памятник
http://www.wikidata.org/entity/Q1817735,Баянаульский национальный парк,http://www.wikidata.org/entity/Q112128334,особо охраняемая природная территория республиканского значения Казахстана
http://www.wikidata.org/entity/Q1825817,Линд (национальный парк),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1848058,Springbrook National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1850670,Semuc Champey,http://www.wikidata.org/entity/Q14625056,Акрони Есенице
http://www.wikidata.org/entity/Q1867657,Lockyer National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1872590,Лоуэр-Голберн,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1875999,Tallaganda National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1885989,Nangar National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1886016,Mallee Cliffs National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1886230,Tooloom National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1886487,Cinque Terre National Park,http://www.wikidata.org/entity/Q9259,всемирное наследие
http://www.wikidata.org/entity/Q1886487,Cinque Terre National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1888246,Пикапен,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1891711,Стельвио (национальный парк),http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1891711,Стельвио (национальный парк),http://www.wikidata.org/entity/Q15069452,охраняемая территория проекта Natura 2000
http://www.wikidata.org/entity/Q1892088,Mapleton National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1894197,Mount Barney National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1895531,Maria Creek National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1914604,Shete Boka National Park,http://www.wikidata.org/entity/Q1286517,природный ландшафт
http://www.wikidata.org/entity/Q1931841,Middle Brother National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1937231,Minjary National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1939491,Mitchell River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1946032,Fernando de Noronha Marine National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1946658,Mooloolah River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1948784,Morwell National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950284,Mount Archer National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950293,Mount Colosseum National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950297,Маунт-Эклс,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950299,Mount Coolum National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950302,Mount Frankland North National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950308,Mount Frankland National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1950660,Mount Pulag National Park,http://www.wikidata.org/entity/Q179049,заповедник
http://www.wikidata.org/entity/Q1951728,Mudlo National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1953824,Murray River National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1962200,Александр,http://www.wikidata.org/entity/Q4022,река
http://www.wikidata.org/entity/Q1964588,Nangur National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,http://www.wikidata.org/entity/Q33837,архипелаг
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,http://www.wikidata.org/entity/Q1316973,национальный парк Испании
http://www.wikidata.org/entity/Q1968784,Dajti National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1968796,Fir of Drenovë National Park,http://www.wikidata.org/entity/Q759882,охраняемая природная зона
http://www.wikidata.org/entity/Q1968934,Монтань-д’Амбр,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q1968934,Монтань-д’Амбр,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1968934,Монтань-д’Амбр,http://www.wikidata.org/entity/Q570116,достопримечательность
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,http://www.wikidata.org/entity/Q1316973,национальный парк Испании
http://www.wikidata.org/entity/Q1968946,Муранска Планина (национальный парк),http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1968995,Национальный парк Кафа Штама,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1969017,Национальный парк Шебеник-Ябланица,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q1969050,Национальный парк Сьерра-Невада,http://www.wikidata.org/entity/Q1316973,национальный парк Испании
http://www.wikidata.org/entity/Q1969050,Национальный парк Сьерра-Невада,http://www.wikidata.org/entity/Q15069452,охраняемая территория проекта Natura 2000
http://www.wikidata.org/entity/Q1976764,Tapin Tops National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1982368,New England National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1988901,Prespes National Park,http://www.wikidata.org/entity/Q1191622,Специальная область сохранения
http://www.wikidata.org/entity/Q1988901,Prespes National Park,http://www.wikidata.org/entity/Q2463705,особая природоохранная зона ЕС по защите птиц
http://www.wikidata.org/entity/Q1993949,Нитмилук,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q1999046,The Broads,http://www.wikidata.org/entity/Q30198,болото
http://www.wikidata.org/entity/Q1999046,The Broads,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q2003663,Бундала,http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО
http://www.wikidata.org/entity/Q2006345,Подийи,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q2008560,Oakview National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2016058,Strzelecki National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2020105,Q2020105,http://www.wikidata.org/entity/Q15069452,охраняемая территория проекта Natura 2000
http://www.wikidata.org/entity/Q2042871,Oxley Wild Rivers National Park,http://www.wikidata.org/entity/Q18618819,национальный парк Австралии
http://www.wikidata.org/entity/Q2043817,Krkonoše National Park,http://www.wikidata.org/entity/Q473972,природоохранная зона
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q841646,национальный заказник
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q17343829,невключённая община в США
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q217136,Денали,http://www.wikidata.org/entity/Q117531692,творческая резиденция
http://www.wikidata.org/entity/Q219562,Брайс-Каньон,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q220289,Гранд-Каньон,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q5954394,Nayband National Marine Park,http://www.wikidata.org/entity/Q1185274,marine park
http://www.wikidata.org/entity/Q5954394,Nayband National Marine Park,http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q6023179,Дюны Индианы,http://www.wikidata.org/entity/Q941043,Список национальных побережий США
http://www.wikidata.org/entity/Q6023179,Дюны Индианы,http://www.wikidata.org/entity/Q34918903,национальный парк США
http://www.wikidata.org/entity/Q6063076,Catatumbo Barí National Natural Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q6206287,João Vieira and Poilão Marine National Park,http://www.wikidata.org/entity/Q22698,парк
http://www.wikidata.org/entity/Q6206287,João Vieira and Poilão Marine National Park,http://www.wikidata.org/entity/Q63352727,marine national park
http://www.wikidata.org/entity/Q6444237,Kund Park,http://www.wikidata.org/entity/Q43501,зоопарк
http://www.wikidata.org/entity/Q6488503,Национальный парк Лар,http://www.wikidata.org/entity/Q18618822,national park of Iran
